,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,23,PHI,NBA,PG,26,224,.302,13.2,.651,.314,.186,.070,.081,.349,.411,.444,.500,.167,.286,.100,.304,.000,0,.667,.267,.125,0,0
2014-15,24,MIN,NBA,PG,29,549,.426,11.9,.770,.369,.131,.139,.131,.230,.489,.556,.438,.294,.563,.214,.348,.041,4,.667,.143,.000,1,0
2015-16,25,PHO,NBA,PG,8,61,.320,15.8,.680,.200,.080,.160,.240,.320,.412,.600,.500,.250,.333,.125,.286,.000,0,1.000,.000,,1,0
2017-18,27,TOR,NBA,PG,14,139,.412,14.8,.647,.088,.235,.176,.147,.353,.545,.667,.625,.333,.600,.167,.250,.029,1,.500,.417,.000,0,0
2018-19,28,TOR,NBA,PG,26,212,.324,14.3,.606,.338,.127,.070,.070,.394,.395,.417,.333,.400,.400,.214,.235,.042,2,.667,.321,.333,2,0
Career,,,NBA,,103,1185,.364,13.3,.686,.308,.151,.112,.115,.314,.453,.500,.471,.289,.462,.170,.305,.027,7,.667,.245,.154,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,40,351,.352,14.4,.619,.257,.162,.105,.095,.381,.446,.444,.471,.364,.500,.200,.241,.038,3,.625,.350,.214,2,0
1 season,,MIN,NBA,,29,549,.426,11.9,.770,.369,.131,.139,.131,.230,.489,.556,.438,.294,.563,.214,.348,.041,4,.667,.143,.000,1,0
1 season,,PHI,NBA,,26,224,.302,13.2,.651,.314,.186,.070,.081,.349,.411,.444,.500,.167,.286,.100,.304,.000,0,.667,.267,.125,0,0
1 season,,PHO,NBA,,8,61,.320,15.8,.680,.200,.080,.160,.240,.320,.412,.600,.500,.250,.333,.125,.286,.000,0,1.000,.000,,1,0
