Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2013-14,23,PHI,NBA,PG,26,224,8.2,0.349,0.349,0.151,3.7,10,6.8,27.5,2.8,1.1,14.9,20.4,NA,-0.5,0.2,-0.3,-0.068,NA,-4.5,-0.7,-5.2,-0.2
2014-15,24,MIN,NBA,PG,29,549,11,0.468,0.23,0.156,2.8,12,7.3,24.9,2.6,0.9,18.7,12.9,NA,0.1,0.2,0.3,0.025,NA,-2.8,0.3,-2.5,-0.1
2015-16,25,PHO,NBA,PG,8,61,4.4,0.374,0.32,0.16,0,12.8,6.2,28,2.4,1.3,25.2,24.9,NA,-0.3,0.1,-0.2,-0.157,NA,-6.5,-1.9,-8.4,-0.1
2017-18,27,TOR,NBA,PG,14,139,8.2,0.459,0.353,0.059,0.8,11.1,6,12.4,1.8,0,7.9,11.9,NA,0,0.1,0.2,0.06,NA,-3.9,1.5,-2.5,0
2018-19,28,TOR,NBA,PG,26,212,6.3,0.38,0.394,0.042,2.6,12.9,7.9,17.3,2.7,2,18.1,17.9,NA,-0.5,0.3,-0.1,-0.027,NA,-5.4,1.9,-3.5,-0.1
Career,NA,,NBA,,103,1185,9,0.411,0.314,0.121,2.6,11.7,7.1,22.7,2.5,1,17.2,15.7,NA,-1.1,0.9,-0.2,-0.007,NA,-3.9,0.4,-3.5,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,TOR,NBA,,40,351,7.1,0.406,0.381,0.048,1.9,12.2,7.2,15.4,2.3,1.2,15.1,15.5,NA,-0.4,0.5,0.1,0.008,NA,-4.8,1.7,-3.1,-0.1
1 season,NA,MIN,NBA,,29,549,11,0.468,0.23,0.156,2.8,12,7.3,24.9,2.6,0.9,18.7,12.9,NA,0.1,0.2,0.3,0.025,NA,-2.8,0.3,-2.5,-0.1
1 season,NA,PHI,NBA,,26,224,8.2,0.349,0.349,0.151,3.7,10,6.8,27.5,2.8,1.1,14.9,20.4,NA,-0.5,0.2,-0.3,-0.068,NA,-4.5,-0.7,-5.2,-0.2
1 season,NA,PHO,NBA,,8,61,4.4,0.374,0.32,0.16,0,12.8,6.2,28,2.4,1.3,25.2,24.9,NA,-0.3,0.1,-0.2,-0.157,NA,-6.5,-1.9,-8.4,-0.1
