,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,33,CHH,NBA,PF,34,683,,,1%,85%,14%,-8.9,-13.7,17,16,32,4,38,0,90,5,25
2001-02,34,PHI,NBA,PF,58,2080,,,,77%,23%,+2.0,0.0,43,44,77,19,100,0,200,22,65
2002-03,35,PHI,NBA,C,64,1742,,,,3%,97%,+6.8,+7.8,51,27,102,8,70,0,183,9,47
2003-04,36,PHI,NBA,C,34,843,,,,23%,77%,-4.6,-2.5,30,17,43,5,32,0,101,9,34
2004-05,37,DET,NBA,C,5,50,,,,35%,65%,-24.9,-29.8,1,1,5,0,2,0,0,1,1
Career,,,NBA,,195,5398,,,,45%,55%,+0.9,+0.1,142,105,259,36,242,0,574,46,172
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,156,4665,,,,39%,61%,+2.6,+2.5,124,88,222,32,202,0,484,40,146
1 season,,CHH,NBA,,34,683,,,1%,85%,14%,-8.9,-13.7,17,16,32,4,38,0,90,5,25
1 season,,DET,NBA,,5,50,,,,35%,65%,-24.9,-29.8,1,1,5,0,2,0,0,1,1
