,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,24,NJN,NBA,,11,22,1,3,11,21,8,11,5,10,14,9,3,2,4,4,24,23.5
1992-93,25,NJN,NBA,,13,26,2,6,11,20,11,11,4,13,16,8,2,9,4,5,33,27.4
1993-94,26,NJN,NBA,,11,19,3,5,9,17,21,25,6,17,21,3,2,3,7,4,31,25.3
1999-00,32,CHH,NBA,43:37,10,18,2,7,9,12,9,11,5,15,17,7,2,5,6,6,29,30.2
2000-01,33,CHH,NBA,22:55,3,9,1,3,2,9,3,4,5,6,9,2,2,1,2,4,8,8.5
2001-02,34,PHI,NBA,40:30,6,10,1,4,5,8,7,8,4,9,13,3,1,2,2,3,18,18.1
2002-03,35,PHI,NBA,47:28,9,15,1,1,9,14,8,10,5,13,15,6,3,3,3,5,23,20.3
Career,,,,47:28,13,26,3,7,11,21,21,25,6,17,21,9,3,9,7,6,33,30.2
2 Seasons,,PHI,NBA,47:28,9,15,1,4,9,14,8,10,5,13,15,6,3,3,3,5,23,20.3
3 Seasons,,NJN,NBA,,13,26,3,6,11,21,21,25,6,17,21,9,3,9,7,5,33,27.4
2 Seasons,,CHH,NBA,43:37,10,18,2,7,9,12,9,11,5,15,17,7,2,5,6,6,29,30.2
