Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,24,NJN,NBA,PF,4,4,162,11,22.6,0.486,0.3,1.8,0.167,10.7,20.8,0.515,4.9,6.4,0.762,4,9.8,13.8,6.4,2.1,1.2,3.4,3.7,27.2,NA,111,110
1992-93,25,NJN,NBA,PF,5,5,225,11.6,21.8,0.532,1.2,2.8,0.417,10.5,19,0.549,6.7,8.4,0.806,3,12.5,15.6,5.3,1.4,3,3,4.2,31.1,NA,121,100
1993-94,26,NJN,NBA,PF,4,4,173,8.4,21.2,0.397,1.6,2.8,0.556,6.9,18.4,0.373,12.2,15.6,0.78,5.9,11.8,17.8,3.1,0.6,1.6,5.6,3.7,30.5,NA,105,100
1999-00,32,CHH,NBA,PF,4,4,169,9,19,0.474,1.7,5.3,0.313,7.3,13.7,0.537,7.3,9.4,0.786,3.3,13.4,16.7,4.7,1,4,4.3,3.7,27.1,NA,111,102
2000-01,33,CHH,NBA,PF,5,0,88,5.5,20.9,0.265,1.2,4.9,0.25,4.3,16,0.269,4.3,5.5,0.778,5.5,9.8,15.4,3.7,2.5,1.2,3.1,7.4,16.6,NA,86,98
2001-02,34,PHI,NBA,PF,5,5,191,6.3,12.1,0.524,1.2,3.7,0.308,5.2,8.4,0.621,4.6,5.8,0.8,4.3,8.9,13.3,2.9,0.3,2,1.4,2.9,18.5,NA,130,114
2002-03,35,PHI,NBA,C,12,12,449,7.4,14.7,0.5,0.5,1.2,0.4,6.9,13.5,0.509,5.1,5.9,0.872,3.6,8.4,12,3,0.9,2,2.1,4.5,20.4,NA,121,104
Career,NA,,NBA,,39,34,1457,8.6,18.1,0.472,1,2.8,0.351,7.6,15.4,0.494,6.3,7.9,0.806,4,10.3,14.4,4,1.1,2.2,3.1,4.1,24.4,NA,114,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,17,17,640,7.1,13.9,0.506,0.7,2,0.348,6.4,11.9,0.533,5,5.8,0.851,3.8,8.5,12.4,3,0.7,2,1.9,4,19.8,NA,124,107
3 seasons,NA,NJN,NBA,,13,13,560,10.5,21.9,0.479,1,2.5,0.407,9.5,19.4,0.488,7.8,9.9,0.785,4.2,11.5,15.7,5,1.4,2,3.9,3.9,29.8,NA,113,103
2 seasons,NA,CHH,NBA,,9,4,257,7.8,19.7,0.396,1.5,5.2,0.292,6.3,14.5,0.433,6.3,8,0.784,4.1,12.1,16.2,4.3,1.5,3,3.9,5,23.4,NA,102,101
