,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,19,NOH,NBA,PF,64,1846,.516,7.8,.991,.469,.183,.123,.216,.009,.521,.713,.435,.373,.260,.000,.765,.209,129,,.000,,1,0
2013-14,20,NOP,NBA,PF,67,2358,.519,8.3,.991,.396,.207,.180,.208,.009,.522,.704,.409,.431,.368,.222,.667,.159,146,1.000,.667,.333,0,0
2014-15,21,NOP,NBA,PF,68,2455,.535,9.5,.990,.354,.169,.178,.289,.010,.540,.734,.433,.451,.419,.083,.715,.135,150,1.000,.333,.000,3,0
2015-16,22,NOP,NBA,C,61,2164,.493,10.3,.905,.299,.195,.165,.246,.095,.511,.697,.396,.420,.434,.324,.728,.146,147,.943,.213,.261,2,0
2016-17,23,NOP,NBA,C,75,2708,.504,10.6,.912,.283,.232,.168,.228,.088,.524,.706,.454,.467,.414,.299,.645,.095,136,1.000,.082,.273,2,0
2017-18,24,NOP,NBA,PF,75,2727,.534,9.2,.889,.374,.201,.157,.157,.111,.558,.744,.483,.428,.339,.340,.701,.154,211,.909,.093,.400,3,0
2018-19,25,NOP,NBA,C,56,1850,.517,9.8,.859,.368,.217,.153,.120,.141,.547,.767,.386,.408,.341,.331,.618,.160,151,1.000,.062,.556,1,0
2019-20,26,LAL,NBA,PF,55,1889,.511,11.0,.805,.346,.174,.157,.128,.195,.554,.753,.434,.417,.346,.335,.582,.159,144,1.000,.175,.441,3,0
Career,,,NBA,,521,17997,.516,9.7,.915,.352,.200,.162,.200,.085,.535,.728,.432,.431,.381,.319,.677,.146,1214,.972,.132,.363,15,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,"NOH,NOP",NBA,,466,16108,.517,9.5,.928,.353,.203,.163,.209,.072,.533,.725,.432,.433,.384,.314,.688,.145,1070,.961,.118,.324,12,0
1 season,,LAL,NBA,,55,1889,.511,11.0,.805,.346,.174,.157,.128,.195,.554,.753,.434,.417,.346,.335,.582,.159,144,1.000,.175,.441,3,0
