,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,22,UTA,NBA,,8,15,0,0,8,15,6,9,4,8,9,1,1,2,4,6,21,15.5
1989-90,23,UTA,NBA,,6,8,0,0,6,8,7,8,4,6,7,2,2,2,5,5,16,13.9
1990-91,24,TOT,NBA,,6,10,0,0,6,10,5,6,5,9,12,3,2,2,4,6,13,11.9
1990-91,24,SAC,NBA,,5,10,0,0,5,10,3,4,3,7,9,2,1,2,4,6,10,7.7
1990-91,24,CHH,NBA,,6,10,0,0,6,10,5,6,5,9,12,3,2,2,4,6,13,11.9
1991-92,25,CHH,NBA,,5,9,0,1,5,9,7,10,4,10,12,4,3,4,3,6,11,10.0
1993-94,27,PHI,NBA,,8,11,0,1,8,11,7,8,5,13,17,6,2,4,5,6,16,16.2
1994-95,28,DET,NBA,,8,9,0,1,8,9,7,9,4,9,10,2,2,2,5,6,16,14.7
1995-96,29,DET,NBA,,6,8,0,0,6,8,2,2,2,5,6,1,1,2,2,5,13,8.2
1996-97,30,TOT,NBA,14:13,3,5,0,0,3,5,2,4,1,5,6,1,1,1,2,4,6,3.7
1996-97,30,CHH,NBA,11:16,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,3,0,-2.3
1996-97,30,VAN,NBA,14:13,3,5,0,0,3,5,2,4,1,5,6,1,1,1,2,4,6,3.7
Career,,,,14:13,8,15,0,1,8,15,7,10,5,13,17,6,3,4,5,6,21,16.2
2 Seasons,,UTA,NBA,,8,15,0,0,8,15,7,9,4,8,9,2,2,2,5,6,21,15.5
3 Seasons,,CHH,NBA,11:16,6,10,0,1,6,10,7,10,5,10,12,4,3,4,4,6,13,11.9
2 Seasons,,DET,NBA,,8,9,0,1,8,9,7,9,4,9,10,2,2,2,5,6,16,14.7
1 Season,,PHI,NBA,,8,11,0,1,8,11,7,8,5,13,17,6,2,4,5,6,16,16.2
1 Season,,SAC,NBA,,5,10,0,0,5,10,3,4,3,7,9,2,1,2,4,6,10,7.7
1 Season,,VAN,NBA,14:13,3,5,0,0,3,5,2,4,1,5,6,1,1,1,2,4,6,3.7
