Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Samardo Samuels,,0.7,0,-0.1
Linton Townes,93.9,0.7,0,-0.1
Joby Wright,92.3,0.6,0,-0.1
Mel Bennett,84.1,0.7,0.1,-0.1
Ron Grandison,74.9,0.6,0,0
Okaro White,74.5,0.6,0.2,0
Alton Ford,74.2,0.8,0.1,-0.1
Josh Davis,69.4,0.5,0,0
Brian Quinnett,69.3,0.8,0.1,-0.1
Donny Marshall,63.4,0.6,0.2,-0.1
Joey Dorsey,62.7,0.8,0.1,0
