Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Samardo Samuels,,0.7,0,-0.1,NA
Linton Townes,93.9,0.7,0,-0.1,NA
Joby Wright,92.3,0.6,0,-0.1,NA
Okaro White,74.5,0.6,0.2,0,NA
Alton Ford,74.2,0.8,0.1,-0.1,NA
Brian Quinnett,69.3,0.8,0.1,-0.1,NA
Marcus Haislip,54.0,0.6,0.1,0,-0.2
Amal McCaskill,49.5,0.6,0,0,-0.2
Pape Sow,47.8,0.6,0.2,0.1,NA
Ken Durrett,46.6,0.5,0.1,0,0
Scott Roth,46.6,0.7,0.3,0.1,NA
