,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,23,PHO,NBA,,7,10,,,,,8,11,5,9,12,5,4,2,6,6,18,21.7
1979-80,24,PHO,NBA,,4,7,0,1,4,6,6,7,,,8,6,3,1,6,5,13,
1980-81,25,PHO,NBA,,8,11,0,1,8,11,5,7,,,8,5,3,2,4,5,17,
1981-82,26,PHO,NBA,,4,10,0,0,4,10,7,8,,,7,4,2,2,2,5,9,
1982-83,27,PHO,NBA,,4,7,0,1,4,7,2,2,4,6,6,4,2,2,4,5,8,10.4
Career,,,,,8,11,,,8,,8,11,,,12,6,4,2,6,6,18,
