Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,WSC,BAA,NA,58,NA,NA,3.2,11.8,0.273,2,2.7,0.73,NA,0.5,3,8.4
1947-48,30,WSC,BAA,NA,47,NA,NA,2.4,11.5,0.205,2.5,3.1,0.813,NA,0.7,3.3,7.2
1948-49,31,TOT,BAA,NA,42,NA,NA,1.4,5.4,0.261,1.2,1.5,0.781,NA,1,2.6,4
1948-49,31,BLB,BAA,NA,29,NA,NA,1.6,6.1,0.253,1.5,1.9,0.768,NA,1.1,2.7,4.6
1948-49,31,PHW,BAA,NA,13,NA,NA,1.1,3.7,0.292,0.5,0.6,0.875,NA,0.9,2.5,2.7
Career,NA,,BAA,NA,147,NA,NA,2.4,9.9,0.246,1.9,2.5,0.771,NA,0.7,3,6.8
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,BAA,NA,105,NA,NA,2.8,11.7,0.243,2.2,2.9,0.769,NA,0.6,3.1,7.9
1 season,NA,BLB,BAA,NA,29,NA,NA,1.6,6.1,0.253,1.5,1.9,0.768,NA,1.1,2.7,4.6
1 season,NA,PHW,BAA,NA,13,NA,NA,1.1,3.7,0.292,0.5,0.6,0.875,NA,0.9,2.5,2.7
