Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,WSC,BAA,NA,58,NA,NA,187,684,0.273,116,159,0.73,NA,30,173,490
1947-48,30,WSC,BAA,NA,47,NA,NA,111,541,0.205,117,144,0.813,NA,32,153,339
1948-49,31,TOT,BAA,NA,42,NA,NA,59,226,0.261,50,64,0.781,NA,44,110,168
1948-49,31,BLB,BAA,NA,29,NA,NA,45,178,0.253,43,56,0.768,NA,32,77,133
1948-49,31,PHW,BAA,NA,13,NA,NA,14,48,0.292,7,8,0.875,NA,12,33,35
Career,NA,,BAA,NA,147,NA,NA,357,1451,0.246,283,367,0.771,NA,106,436,997
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WSC,BAA,NA,105,NA,NA,298,1225,0.243,233,303,0.769,NA,62,326,829
1 season,NA,BLB,BAA,NA,29,NA,NA,45,178,0.253,43,56,0.768,NA,32,77,133
1 season,NA,PHW,BAA,NA,13,NA,NA,14,48,0.292,7,8,0.875,NA,12,33,35
