,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,21,UTA,NBA,SG,56,675,,57%,43%,,,-1.0,-5.2,10,6,26,1,41,7,51,9,16
2007-08,22,UTA,NBA,SG,76,2088,,85%,15%,,,+6.7,-1.6,26,24,40,8,113,9,286,21,50
2008-09,23,UTA,NBA,SF,81,2605,,12%,84%,5%,,+1.7,-3.3,50,35,61,7,181,23,398,48,61
2009-10,24,TOT,NBA,SG,58,1742,,60%,40%,,,+2.3,+0.5,22,16,46,5,66,8,334,13,34
2009-10,24,UTA,NBA,SG,53,1662,,61%,39%,,,+3.1,-4.3,21,15,46,5,64,8,327,12,32
2009-10,24,MEM,NBA,SG,5,80,,56%,44%,,,-12.2,-10.8,1,1,0,0,2,0,7,1,2
2010-11,25,CHI,NBA,SG,81,1781,,45%,55%,1%,,+8.8,+1.2,27,9,39,9,63,9,308,16,25
2011-12,26,CHI,NBA,SG,66,1635,,59%,41%,,,+8.7,-1.9,26,16,21,7,45,6,313,6,26
2012-13,27,TOT,NBA,SF,60,853,,16%,78%,7%,,+1.7,-6.1,10,6,22,0,16,3,119,2,14
2012-13,27,NYK,NBA,SF,46,711,,18%,80%,2%,,+1.8,-3.3,6,6,17,0,16,3,97,2,13
2012-13,27,OKC,NBA,SF,14,142,,6%,66%,28%,,+1.5,-8.6,4,0,5,0,0,0,22,0,1
2013-14,28,TOT,NBA,SF,24,160,,19%,79%,2%,,-11.6,-15.4,2,0,2,0,1,1,26,0,0
2013-14,28,HOU,NBA,SF,23,158,,19%,79%,2%,,-10.6,-16.0,2,0,2,0,1,1,26,0,0
2013-14,28,CHI,NBA,SF,1,2,,,100%,,,-70.0,-72.1,0,0,0,0,0,0,0,0,0
Career,,,NBA,,502,11539,,47%,51%,2%,,+4.5,-2.0,173,112,257,37,526,66,1835,115,226
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,266,7030,,49%,49%,2%,,+3.3,-3.2,107,80,173,21,399,47,1062,90,159
3 seasons,,CHI,NBA,,148,3418,,52%,48%,,,+8.7,-0.3,53,25,60,16,108,15,621,22,51
1 season,,NYK,NBA,,46,711,,18%,80%,2%,,+1.8,-3.3,6,6,17,0,16,3,97,2,13
1 season,,HOU,NBA,,23,158,,19%,79%,2%,,-10.6,-16.0,2,0,2,0,1,1,26,0,0
1 season,,OKC,NBA,,14,142,,6%,66%,28%,,+1.5,-8.6,4,0,5,0,0,0,22,0,1
1 season,,MEM,NBA,,5,80,,56%,44%,,,-12.2,-10.8,1,1,0,0,2,0,7,1,2
