Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,21,UTA,NBA,SG,8,0,41,6,10,0.6,0,0,NA,6,10,0.6,0.6,7,13,0.538,2,4,6,2,1,0,2,3,19
2007-08,22,UTA,NBA,SG,12,12,305,51,98,0.52,1,6,0.167,50,92,0.543,0.526,19,25,0.76,17,21,38,19,12,4,4,29,122
2008-09,23,UTA,NBA,SF,5,5,158,20,49,0.408,0,2,0,20,47,0.426,0.408,11,16,0.688,7,16,23,13,7,1,11,9,51
2010-11,25,CHI,NBA,SG,16,0,260,24,50,0.48,3,7,0.429,21,43,0.488,0.51,13,17,0.765,7,27,34,15,12,6,4,14,64
2011-12,26,CHI,NBA,SG,5,0,83,4,16,0.25,0,0,NA,4,16,0.25,0.25,0,3,0,4,15,19,9,4,1,6,5,8
2012-13,27,OKC,NBA,SF,1,0,8,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0
Career,NA,,NBA,,47,17,855,105,223,0.471,4,15,0.267,101,208,0.486,0.48,50,74,0.676,37,84,121,58,36,12,27,61,264
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,UTA,NBA,,25,17,504,77,157,0.49,1,8,0.125,76,149,0.51,0.494,37,54,0.685,26,41,67,34,20,5,17,41,192
2 seasons,NA,CHI,NBA,,21,0,343,28,66,0.424,3,7,0.429,25,59,0.424,0.447,13,20,0.65,11,42,53,24,16,7,10,19,72
1 season,NA,OKC,NBA,,1,0,8,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0
