Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,DLC,ABA,SF,77,NA,2524,7.6,15.5,0.489,0,0.1,0.25,7.6,15.5,0.49,4.9,7.1,0.692,NA,NA,9.9,1.5,NA,NA,2.7,3.6,20.1
1968-69,26,DLC,ABA,SF,75,NA,2573,7.8,16.5,0.471,0,0.1,0.286,7.7,16.4,0.472,4.8,6.6,0.728,2.8,6.5,9.4,2.4,NA,NA,3,3.8,20.3
1969-70,27,DLC,ABA,SF,76,NA,2624,7.7,16.5,0.468,0,0.2,0.167,7.7,16.3,0.471,5.5,7.1,0.775,2.6,6.7,9.4,2.6,NA,NA,3.4,3.4,21
1970-71,28,KEN,ABA,SF,81,NA,2933,7.1,14.4,0.493,0,0.2,0.25,7,14.2,0.496,3.7,4.9,0.759,3.8,7.1,10.9,3.1,NA,NA,2.9,4,17.9
1971-72,29,KEN,ABA,SF,65,NA,2288,6.8,14.3,0.474,0.1,0.2,0.308,6.7,14.1,0.477,2.9,4,0.723,2.5,5.4,7.9,3.7,NA,NA,2.8,3.4,16.5
1972-73,30,UTS,ABA,SF,83,NA,1985,7.7,15.5,0.496,0.1,0.2,0.231,7.6,15.2,0.5,3,4.4,0.696,2.4,5.2,7.6,2.5,NA,NA,2.5,4.5,18.4
1973-74,31,VIR,ABA,PF,82,NA,2485,7.6,16.9,0.452,0.1,0.4,0.323,7.5,16.5,0.456,3,4.3,0.706,2.5,5,7.5,2,0.7,0.5,2.7,3.9,18.5
1974-75,32,VIR,ABA,SF,60,NA,1224,6.3,15.6,0.404,0.1,0.5,0.294,6.1,15.1,0.407,3.5,5.3,0.661,2.2,3.9,6.1,2.8,0.8,0.2,2.7,4.1,16.2
Career,NA,,ABA,,599,NA,18636,7.4,15.6,0.472,0.1,0.2,0.274,7.3,15.4,0.475,4,5.5,0.725,2.8,5.9,8.9,2.6,0.7,0.4,2.9,3.8,18.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DLC,ABA,,228,NA,7721,7.7,16.2,0.476,0,0.1,0.217,7.7,16.1,0.478,5.1,6.9,0.732,2.7,6.6,9.5,2.2,NA,NA,3,3.6,20.5
2 seasons,NA,KEN,ABA,,146,NA,5221,7,14.3,0.485,0.1,0.2,0.276,6.9,14.1,0.488,3.4,4.5,0.745,3.2,6.4,9.6,3.4,NA,NA,2.8,3.7,17.3
2 seasons,NA,VIR,ABA,,142,NA,3709,7.2,16.5,0.437,0.1,0.5,0.313,7.1,16,0.441,3.2,4.6,0.689,2.4,4.7,7,2.2,0.7,0.4,2.7,4,17.7
1 season,NA,UTS,ABA,,83,NA,1985,7.7,15.5,0.496,0.1,0.2,0.231,7.6,15.2,0.5,3,4.4,0.696,2.4,5.2,7.6,2.5,NA,NA,2.5,4.5,18.4
