,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1956-57,21,FTW,NBA,,6,,5,11,,,5,17
1957-58,22,DET,NBA,,6,,4,6,,,,12
Career,,,,,6,,5,11,,,,17
