Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1956-57,21,FTW,NBA,PF,2,28,20.5,0.726,0.857,NA,NA,NA,14.6,NA,0.2,0,0.1,0.246
Career,NA,,NBA,,2,28,20.5,0.726,0.857,NA,NA,NA,14.6,NA,0.2,0,0.1,0.246
