,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,CLE,NBA,SG,12,77,11%,88%,1%,,,+4.9,+8.8,7,3,4,0,2,0,26,0,2
2002-03,23,DEN,NBA,SG,8,97,22%,78%,,,,-2.6,+7.0,3,4,2,0,4,0,13,1,1
2003-04,24,DEN,NBA,SG,11,96,6%,68%,27%,,,-12.3,-13.6,2,3,2,1,3,0,9,0,5
Career,,,NBA,,31,270,13%,77%,10%,,,-3.9,+0.2,12,10,8,1,9,0,48,1,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,19,193,14%,73%,13%,,,-7.4,-3.2,5,7,4,1,7,0,22,1,6
1 season,,CLE,NBA,,12,77,11%,88%,1%,,,+4.9,+8.8,7,3,4,0,2,0,26,0,2
