,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1997-98,18,USC,28,,52,129,5,25,40,63,,98,21,28,14,,,149,.403,.200,.635,,5.3,3.5,0.8
1998-99,19,USC,28,764,125,254,18,67,62,87,,150,28,50,30,55,76,330,.492,.269,.713,27.3,11.8,5.4,1.0
1999-00,20,USC,29,1054,182,373,30,79,66,100,,191,60,94,41,64,88,460,.488,.380,.660,36.3,15.9,6.6,2.1
2000-01,21,USC,21,621,72,159,8,34,37,61,,107,33,32,20,40,56,189,.453,.235,.607,29.6,9.0,5.1,1.6
Career,,,106,2439,431,915,61,205,205,311,,546,142,204,105,159,220,1128,.471,.298,.659,31.3,10.6,5.2,1.3
