,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,24,CHA,NBA,SG,31,328,.444,8.9,.901,.469,.086,.198,.148,.099,.452,.605,.000,.313,.417,.375,.455,.037,3,1.000,.125,1.000,1,0
2005-06,25,CHA,NBA,SF,66,1303,.430,7.0,.942,.551,.104,.151,.137,.058,.451,.542,.289,.364,.300,.095,.490,.044,15,1.000,.190,.500,1,0
2006-07,26,TOT,NBA,SG-SF,31,278,.306,8.0,.968,.516,.081,.129,.242,.032,.317,.469,.000,.250,.133,.000,.526,.016,1,,.000,,0,0
2006-07,26,CHA,NBA,SG,21,241,.296,8.4,.963,.519,.056,.111,.278,.037,.308,.464,.000,.167,.133,.000,.563,.019,1,,.000,,0,0
2006-07,26,NJN,NBA,SF,10,37,.375,5.1,1.000,.500,.250,.250,.000,.000,.375,.500,.000,.500,,,.333,.000,0,,,,0,0
Career,,,NBA,,128,1909,.417,7.4,.939,.533,.098,.156,.152,.061,.434,.542,.220,.342,.286,.161,.488,.039,19,1.000,.161,.600,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHA,NBA,,118,1872,.418,7.4,.938,.534,.096,.154,.154,.062,.435,.543,.229,.338,.286,.161,.490,.040,19,1.000,.161,.600,2,0
1 season,,NJN,NBA,,10,37,.375,5.1,1.000,.500,.250,.250,.000,.000,.375,.500,.000,.500,,,.333,.000,0,,,,0,0
