,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,24,CHA,NBA,SG,31,328,4%,78%,19%,,,-11.3,-5.4,10,9,20,0,10,0,69,4,8
2005-06,25,CHA,NBA,SF,66,1303,,14%,76%,9%,,-2.6,+2.7,28,24,65,11,52,9,176,14,25
2006-07,26,TOT,NBA,SG-SF,31,278,16%,67%,11%,5%,,-7.7,-5.7,7,3,11,2,11,2,40,3,10
2006-07,26,CHA,NBA,SG,21,241,19%,76%,5%,,,-8.0,-4.4,7,3,10,2,9,1,36,2,10
2006-07,26,NJN,NBA,SF,10,37,,9%,53%,38%,,-5.6,-5.1,0,0,1,0,2,1,4,1,0
Career,,,NBA,,128,1909,3%,33%,57%,7%,,-4.8,+0.1,45,36,96,13,73,11,285,21,43
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHA,NBA,,118,1872,3%,33%,57%,6%,,-4.8,+0.4,45,36,95,13,71,10,281,20,43
1 season,,NJN,NBA,,10,37,,9%,53%,38%,,-5.6,-5.1,0,0,1,0,2,1,4,1,0
