Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,24,OAK,ABA,SF,16,NA,313,42,95,0.442,1,3,0.333,41,92,0.446,0.447,15,24,0.625,NA,NA,54,14,13,60,100
Career,NA,,ABA,,16,NA,313,42,95,0.442,1,3,0.333,41,92,0.446,0.447,15,24,0.625,NA,NA,54,14,13,60,100
