Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,PHI,NBA,PF,6,NA,21,8.6,22.3,0.385,5.1,12,0.429,0,8.6,8.6,3.4,0,0,8.6,8.6,22.3
1978-79,23,SAS,NBA,PF,26,NA,221,5,12.2,0.413,3.7,6.2,0.605,4.4,6,10.4,3.1,1.3,1.6,3.3,5.7,13.8
Career,NA,,NBA,,32,NA,242,5.4,13.1,0.409,3.9,6.7,0.578,4,6.2,10.3,3.1,1.2,1.5,3.7,6,14.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SAS,NBA,,26,NA,221,5,12.2,0.413,3.7,6.2,0.605,4.4,6,10.4,3.1,1.3,1.6,3.3,5.7,13.8
1 season,NA,PHI,NBA,,6,NA,21,8.6,22.3,0.385,5.1,12,0.429,0,8.6,8.6,3.4,0,0,8.6,8.6,22.3
