,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,18,UCLA,23,230,35,70,,,12,17,,41,,,,,,82,.500,,.706,10.0,3.6,1.8,
1977-78,19,UCLA,28,592,101,184,,,46,67,,123,,,,,,248,.549,,.687,21.1,8.9,4.4,
1978-79,20,UCLA,30,916,166,267,,,95,117,,189,,,,,,427,.622,,.812,30.5,14.2,6.3,
1979-80,21,UCLA,32,1081,234,420,,,155,196,,216,,,,,,623,.557,,.791,33.8,19.5,6.8,
Career,,,113,2819,536,941,,,308,397,,569,,,,,,1380,.570,,.776,24.9,12.2,5.0,
