Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,WAT,NBA,NA,62,NA,NA,259,794,0.326,192,236,0.814,NA,201,250,710
Career,NA,,NBA,NA,62,NA,NA,259,794,0.326,192,236,0.814,NA,201,250,710
