Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1978-79,22,NOJ,NBA,SF,68,1456,10.7,0.487,NA,0.207,8.4,12.3,10.4,5.9,1.6,2.1,16.7,14.6,NA,0,1.3,1.3,0.043,NA,-1.9,0,-1.9,0
1979-80,23,UTA,NBA,PF,76,1600,11.8,0.536,0.006,0.182,9.4,19.4,14.6,8.8,1.4,3.1,21.1,13.4,NA,0.5,1.3,1.8,0.054,NA,-1.8,0.4,-1.4,0.2
1980-81,24,UTA,NBA,PF,23,509,11.9,0.48,0,0.18,8.9,20.9,15,9.5,2,2.3,16.1,12.1,NA,0.1,0.5,0.7,0.064,NA,-1.3,0.9,-0.4,0.2
1981-82,25,UTA,NBA,SF,82,1814,11.4,0.515,0.003,0.252,8.9,19.1,13.9,7.3,1.5,2,16,10.8,NA,1.2,1.3,2.5,0.066,NA,-0.9,0.2,-0.7,0.6
Career,NA,,NBA,,249,5379,11.4,0.508,0.002,0.21,8.9,17.5,13.3,7.6,1.5,2.4,17.7,12.7,NA,1.9,4.4,6.3,0.056,NA,-1.5,0.3,-1.2,1
