Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,24,PHI,NBA,C,5,5,121,4.8,9.7,0.5,0,0,NA,4.8,9.7,0.5,1.6,1.6,1,2.8,9.7,12.5,2.4,0.4,0.8,2.8,7.6,11.3,NA,102,113
1988-89,26,HOU,NBA,C,4,0,53,6.5,12,0.538,0,0.9,0,6.5,11.1,0.583,7.4,8.3,0.889,1.8,10.1,12,0,2.8,1.8,0,8.3,20.3,NA,145,102
1989-90,27,HOU,NBA,C,3,0,21,2.5,7.4,0.333,0,0,NA,2.5,7.4,0.333,2.5,4.9,0.5,2.5,17.3,19.8,0,0,0,0,12.3,7.4,NA,100,113
1990-91,28,ATL,NBA,C,2,0,13,8,28.1,0.286,0,0,NA,8,28.1,0.286,8,12.1,0.667,4,4,8,0,0,0,0,4,24.1,NA,91,119
1991-92,29,NYK,NBA,C,1,0,6,0,18.9,0,0,0,NA,0,18.9,0,0,0,NA,0,28.4,28.4,0,0,0,0,9.5,0,NA,0,93
Career,NA,,NBA,,15,5,214,5.1,11.3,0.449,0,0.2,0,5.1,11.1,0.458,3.5,4.2,0.833,2.5,10.6,13.2,1.4,0.9,0.9,1.6,8.1,13.6,NA,109,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,7,0,74,5.4,10.7,0.5,0,0.7,0,5.4,10.1,0.533,6,7.4,0.818,2,12.1,14.1,0,2,1.3,0,9.4,16.8,NA,136,105
1 season,NA,PHI,NBA,,5,5,121,4.8,9.7,0.5,0,0,NA,4.8,9.7,0.5,1.6,1.6,1,2.8,9.7,12.5,2.4,0.4,0.8,2.8,7.6,11.3,NA,102,113
1 season,NA,ATL,NBA,,2,0,13,8,28.1,0.286,0,0,NA,8,28.1,0.286,8,12.1,0.667,4,4,8,0,0,0,0,4,24.1,NA,91,119
1 season,NA,NYK,NBA,,1,0,6,0,18.9,0,0,0,NA,0,18.9,0,0,0,NA,0,28.4,28.4,0,0,0,0,9.5,0,NA,0,93
