Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,DAL,NBA,C,75,13,1411,170,319,0.533,0,3,0,170,316,0.538,0.533,129,174,0.741,141,265,406,103,48,70,81,245,469
1983-84,23,DAL,NBA,PF,80,34,1529,141,299,0.472,0,2,0,141,297,0.475,0.472,129,176,0.733,123,208,331,128,44,66,68,217,411
1984-85,24,IND,NBA,PF,65,13,1123,149,310,0.481,0,2,0,149,308,0.484,0.481,120,174,0.69,98,188,286,67,28,15,92,196,418
1985-86,25,IND,NBA,PF,80,2,1197,112,239,0.469,0,2,0,112,237,0.473,0.469,116,162,0.716,106,169,275,95,39,22,91,174,340
Career,NA,,NBA,,300,62,5260,572,1167,0.49,0,9,0,572,1158,0.494,0.49,494,686,0.72,468,830,1298,393,159,173,332,832,1638
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,155,47,2940,311,618,0.503,0,5,0,311,613,0.507,0.503,258,350,0.737,264,473,737,231,92,136,149,462,880
2 seasons,NA,IND,NBA,,145,15,2320,261,549,0.475,0,4,0,261,545,0.479,0.475,236,336,0.702,204,357,561,162,67,37,183,370,758
