Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,23,NYK,NBA,SF,10,NA,108,6.7,13,0.513,4,5.3,0.75,NA,NA,5.7,1,NA,NA,9,17.3
1969-70,24,NYK,NBA,SG,19,NA,296,6.4,13.3,0.486,3,4.3,0.714,NA,NA,5.6,3.3,NA,NA,4,15.9
1970-71,25,NYK,NBA,SF,12,NA,168,4.3,11.1,0.385,1.3,1.7,0.75,NA,NA,6.4,1.9,NA,NA,5.6,9.9
1971-72,26,BAL,NBA,SF,6,NA,161,7.4,12.7,0.579,3.8,4.7,0.81,NA,NA,3.4,2.5,NA,NA,4,18.6
1972-73,27,BAL,NBA,SF,5,NA,231,4.4,9.7,0.452,3,3.7,0.792,NA,NA,2.8,2.3,NA,NA,2.5,11.7
1973-74,28,CAP,NBA,SF,7,NA,267,4.9,11.7,0.414,1.9,2.2,0.875,0.9,2.3,3.2,2.3,0.5,0.3,3.8,11.6
1974-75,29,WSB,NBA,SF,17,NA,378,5.7,14.4,0.397,1.3,1.7,0.778,1.1,2.8,3.9,2.6,1.5,0.2,4.7,12.8
1975-76,30,WSB,NBA,SF,6,NA,31,3.5,9.3,0.375,0,0,NA,1.2,5.8,7,1.2,0,0,5.8,7
1976-77,31,WSB,NBA,SF,2,NA,8,0,9,0,0,0,NA,0,9,9,4.5,0,0,4.5,0
Career,NA,,NBA,,84,NA,1648,5.5,12.4,0.446,2.3,3,0.775,1.1,2.8,4.3,2.4,1.1,0.2,4.4,13.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"BAL,CAP,WSB",NBA,,43,NA,1076,5.4,12.3,0.436,2.1,2.6,0.81,1.1,2.8,3.5,2.4,1.1,0.2,3.9,12.8
3 seasons,NA,NYK,NBA,,41,NA,572,5.9,12.6,0.465,2.7,3.7,0.729,NA,NA,5.9,2.5,NA,NA,5.4,14.4
