Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,28,CAP,NBA,SF,7,NA,267,6.8,16.4,0.414,2.6,3,0.875,1.3,3.2,4.5,3.2,0.8,0.4,5.3,16.2,NA,NA,101
1974-75,29,WSB,NBA,SF,17,NA,378,7.3,18.3,0.397,1.7,2.2,0.778,1.5,3.5,5,3.3,1.9,0.2,5.9,16.2,NA,NA,98
1975-76,30,WSB,NBA,SF,6,NA,31,4.8,12.8,0.375,0,0,NA,1.6,8,9.6,1.6,0,0,8,9.6,NA,NA,96
1976-77,31,WSB,NBA,SF,2,NA,8,0,11.7,0,0,0,NA,0,11.7,11.7,5.9,0,0,5.9,0,NA,NA,100
Career,NA,,NBA,,32,NA,684,6.9,17.3,0.399,1.9,2.4,0.824,1.4,3.7,5.1,3.2,1.4,0.3,5.8,15.7,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"CAP,WSB",NBA,,32,NA,684,6.9,17.3,0.399,1.9,2.4,0.824,1.4,3.7,5.1,3.2,1.4,0.3,5.8,15.7,NA,NA,99
