Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,23,NYK,NBA,SF,10,NA,10.8,2,3.9,0.513,1.2,1.6,0.75,NA,NA,1.7,0.3,NA,NA,2.7,5.2
1969-70,24,NYK,NBA,SG,19,NA,15.6,2.8,5.7,0.486,1.3,1.8,0.714,NA,NA,2.4,1.4,NA,NA,1.7,6.9
1970-71,25,NYK,NBA,SF,12,NA,14,1.7,4.3,0.385,0.5,0.7,0.75,NA,NA,2.5,0.8,NA,NA,2.2,3.8
1971-72,26,BAL,NBA,SF,6,NA,26.8,5.5,9.5,0.579,2.8,3.5,0.81,NA,NA,2.5,1.8,NA,NA,3,13.8
1972-73,27,BAL,NBA,SF,5,NA,46.2,5.6,12.4,0.452,3.8,4.8,0.792,NA,NA,3.6,3,NA,NA,3.2,15
1973-74,28,CAP,NBA,SF,7,NA,38.1,5.1,12.4,0.414,2,2.3,0.875,1,2.4,3.4,2.4,0.6,0.3,4,12.3
1974-75,29,WSB,NBA,SF,17,NA,22.2,3.5,8.9,0.397,0.8,1.1,0.778,0.7,1.7,2.4,1.6,0.9,0.1,2.9,7.9
1975-76,30,WSB,NBA,SF,6,NA,5.2,0.5,1.3,0.375,0,0,NA,0.2,0.8,1,0.2,0,0,0.8,1
1976-77,31,WSB,NBA,SF,2,NA,4,0,1,0,0,0,NA,0,1,1,0.5,0,0,0.5,0
Career,NA,,NBA,,84,NA,19.6,3,6.8,0.446,1.3,1.6,0.775,0.6,1.7,2.4,1.3,0.6,0.1,2.4,7.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"BAL,CAP,WSB",NBA,,43,NA,25,3.7,8.5,0.436,1.5,1.8,0.81,0.6,1.7,2.5,1.7,0.6,0.1,2.7,8.9
3 seasons,NA,NYK,NBA,,41,NA,14,2.3,4.9,0.465,1,1.4,0.729,NA,NA,2.3,1,NA,NA,2.1,5.6
