Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,23,NYK,NBA,SF,54,NA,7.4,0.9,2.7,0.34,0.5,0.8,0.667,NA,NA,1.1,0.9,NA,NA,1.7,2.3
1969-70,24,NYK,NBA,SG,81,NA,20.7,3.1,6.8,0.464,1.4,2,0.691,NA,NA,2.4,2.5,NA,NA,2.4,7.7
1970-71,25,NYK,NBA,SF,82,NA,16.1,2,4.7,0.418,0.8,1.3,0.62,NA,NA,2.1,1.5,NA,NA,1.8,4.8
1971-72,26,TOT,NBA,SF,58,NA,23.7,4,8.6,0.467,1.4,2.1,0.677,NA,NA,2.2,2.2,NA,NA,2.2,9.5
1971-72,26,NYK,NBA,SF,4,NA,8.3,1,2.8,0.364,0,0.3,0,NA,NA,0.3,0.5,NA,NA,0.5,2
1971-72,26,BAL,NBA,SF,54,NA,24.9,4.2,9,0.469,1.6,2.3,0.683,NA,NA,2.4,2.3,NA,NA,2.4,10
1972-73,27,BAL,NBA,SF,82,NA,42.3,8,15.6,0.51,2.2,2.7,0.821,NA,NA,4.9,5.2,NA,NA,2.6,18.1
1973-74,28,CAP,NBA,SF,81,NA,39.9,7.1,15.1,0.472,1.7,2.1,0.782,1.5,3.2,4.7,3.3,1.3,0.2,2.9,15.9
1974-75,29,WSB,NBA,SF,74,NA,29.6,7,14.3,0.492,1.3,1.6,0.838,1.2,2.6,3.8,2.7,1,0.1,3.2,15.4
1975-76,30,WSB,NBA,SF,78,NA,24.9,3.7,8.5,0.44,0.9,1.2,0.74,0.6,1.8,2.4,1.6,0.7,0.2,2.6,8.4
1976-77,31,WSB,NBA,SF,49,NA,5.9,0.7,1.9,0.362,0.2,0.3,0.733,0.1,0.4,0.6,0.4,0.1,0,0.7,1.6
Career,NA,,NBA,,639,NA,24.9,4.3,9.2,0.47,1.2,1.7,0.744,0.9,2.2,2.9,2.4,0.8,0.1,2.3,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"BAL,CAP,WSB",NBA,,418,NA,29.8,5.5,11.5,0.48,1.4,1.8,0.779,0.9,2.2,3.4,2.8,0.8,0.1,2.5,12.4
4 seasons,NA,NYK,NBA,,221,NA,15.5,2.1,4.9,0.43,0.9,1.4,0.661,NA,NA,1.9,1.7,NA,NA,2,5.2
