Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,SG,79,NA,2172,7.1,18,0.394,3.3,4.6,0.719,4.2,4.4,3.7,17.5
1961-62,25,DET,NBA,SG,77,NA,2526,7.9,17.8,0.444,2.9,4,0.718,3.8,3.5,2.5,18.7
1962-63,26,DET,NBA,SG,80,NA,2961,7.7,17.6,0.439,3.3,4.6,0.724,2.9,4,2.8,18.8
1963-64,27,DET,NBA,SG,71,NA,2366,7.6,18.6,0.408,3.4,5,0.68,2.7,3.4,3.3,18.6
1964-65,28,BAL,NBA,SG,77,NA,2821,7.2,16.6,0.438,3.6,5,0.732,4.3,3.2,3.5,18.1
1965-66,29,BAL,NBA,PG,73,NA,2645,8.1,18.2,0.445,4.3,5.9,0.735,3.8,3.9,2.8,20.4
1966-67,30,BAL,NBA,SG,58,NA,2024,8,17.8,0.451,4.9,6.3,0.78,3.4,3,2.7,21
1967-68,31,TOT,NBA,PG,70,NA,1919,7.4,16.7,0.441,3.7,4.8,0.776,3.3,2.9,3.5,18.4
1967-68,31,BAL,NBA,PG,39,NA,1096,7.6,17.6,0.433,3.7,4.9,0.77,3.7,2.8,3,19
1967-68,31,STL,NBA,PG,31,NA,823,7,15.5,0.454,3.6,4.6,0.783,2.7,3.2,4.1,17.7
1968-69,32,ATL,NBA,SG,76,NA,1995,6.9,16.3,0.427,2.7,3.8,0.707,3.1,4,4.2,16.5
1969-70,33,ATL,NBA,SG,66,NA,984,6.4,13.6,0.473,2.1,2.6,0.806,2.6,3.6,4.1,15
Career,NA,,NBA,,727,NA,22413,7.5,17.4,0.434,3.5,4.8,0.732,3.5,3.6,3.2,18.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,307,NA,10025,7.6,18,0.423,3.2,4.6,0.71,3.4,3.8,3.1,18.4
4 seasons,NA,BAL,NBA,,247,NA,8586,7.7,17.5,0.443,4.2,5.5,0.75,3.8,3.3,3,19.6
3 seasons,NA,"STL,ATL",NBA,,173,NA,3802,6.8,15.4,0.443,2.7,3.7,0.746,2.9,3.7,4.1,16.4
