Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,SG,79,NA,2172,427,1085,0.394,200,278,0.719,256,265,224,1054
1961-62,25,DET,NBA,SG,77,NA,2526,555,1250,0.444,201,280,0.718,267,244,173,1311
1962-63,26,DET,NBA,SG,80,NA,2961,636,1450,0.439,275,380,0.724,239,325,234,1547
1963-64,27,DET,NBA,SG,71,NA,2366,500,1224,0.408,225,331,0.68,180,225,219,1225
1964-65,28,BAL,NBA,SG,77,NA,2821,568,1297,0.438,284,388,0.732,336,250,274,1420
1965-66,29,BAL,NBA,PG,73,NA,2645,593,1334,0.445,316,430,0.735,280,290,208,1502
1966-67,30,BAL,NBA,SG,58,NA,2024,452,1002,0.451,276,354,0.78,189,168,153,1180
1967-68,31,TOT,NBA,PG,70,NA,1919,393,891,0.441,197,254,0.776,175,157,184,983
1967-68,31,BAL,NBA,PG,39,NA,1096,232,536,0.433,114,148,0.77,113,84,91,578
1967-68,31,STL,NBA,PG,31,NA,823,161,355,0.454,83,106,0.783,62,73,93,405
1968-69,32,ATL,NBA,SG,76,NA,1995,385,901,0.427,147,208,0.707,170,221,232,917
1969-70,33,ATL,NBA,SG,66,NA,984,176,372,0.473,58,72,0.806,71,98,113,410
Career,NA,,NBA,,727,NA,22413,4685,10806,0.434,2179,2975,0.732,2163,2243,2014,11549
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,307,NA,10025,2118,5009,0.423,901,1269,0.71,942,1059,850,5137
4 seasons,NA,BAL,NBA,,247,NA,8586,1845,4169,0.443,990,1320,0.75,918,792,726,4680
3 seasons,NA,"STL,ATL",NBA,,173,NA,3802,722,1628,0.443,288,386,0.746,303,392,438,1732
