Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,SG,5,NA,130,25,78,0.321,13,19,0.684,19,14,13,63
1961-62,25,DET,NBA,SG,8,NA,317,71,171,0.415,22,27,0.815,27,25,22,164
1962-63,26,DET,NBA,SG,4,NA,155,33,83,0.398,19,22,0.864,12,19,18,85
1964-65,28,BAL,NBA,SG,10,NA,432,100,208,0.481,61,78,0.782,64,27,46,261
1965-66,29,BAL,NBA,PG,3,NA,111,34,67,0.507,12,16,0.75,14,8,13,80
1967-68,31,STL,NBA,PG,6,NA,143,27,56,0.482,15,22,0.682,12,21,17,69
1968-69,32,ATL,NBA,SG,11,NA,194,30,86,0.349,13,22,0.591,13,16,25,73
Career,NA,,NBA,,47,NA,1482,320,749,0.427,155,206,0.752,161,130,154,795
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"STL,ATL",NBA,,17,NA,337,57,142,0.401,28,44,0.636,25,37,42,142
3 seasons,NA,DET,NBA,,17,NA,602,129,332,0.389,54,68,0.794,58,58,53,312
2 seasons,NA,BAL,NBA,,13,NA,543,134,275,0.487,73,94,0.777,78,35,59,341
