Season,Team,Lg,Salary
2015-16,Phoenix Suns,NBA,"$2,127,840"
2016-17,Phoenix Suns,NBA,"$2,223,600"
2017-18,Phoenix Suns,NBA,"$2,319,360"
2018-19,Phoenix Suns,NBA,"$3,314,365"
Career,(may be incomplete),,"$9,985,165"
