Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,19,PHO,NBA,SG,76,51,2108,367,867,0.423,99,289,0.343,268,578,0.464,0.48,215,256,0.84,27,160,187,200,44,20,160,225,1048
2016-17,20,PHO,NBA,SG,78,78,2730,606,1431,0.423,147,405,0.363,459,1026,0.447,0.475,367,441,0.832,46,203,249,268,72,21,241,242,1726
2017-18,21,PHO,NBA,SG,54,54,1865,455,1054,0.432,147,384,0.383,308,670,0.46,0.501,289,329,0.878,26,218,244,253,47,14,194,168,1346
2018-19,22,PHO,NBA,SG,64,64,2242,586,1255,0.467,135,414,0.326,451,841,0.536,0.521,393,454,0.866,39,226,265,433,56,13,264,200,1700
2019-20,23,PHO,NBA,SG,62,62,2241,544,1118,0.487,126,350,0.36,418,768,0.544,0.543,405,442,0.916,27,231,258,408,45,16,244,188,1619
Career,NA,,NBA,,334,309,11186,2558,5725,0.447,654,1842,0.355,1904,3883,0.49,0.504,1669,1922,0.868,165,1038,1203,1562,264,84,1103,1023,7439
