Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1965-66,23,DET,NBA,PF,57,997,11.6,0.375,0.191,NA,NA,NA,12.8,NA,-2.3,1.4,-0.8,-0.039
1966-67,24,DET,NBA,PF,62,1248,12.1,0.399,0.222,NA,NA,NA,9,NA,-2,1.8,-0.2,-0.006
Career,NA,,NBA,,119,2245,11.9,0.388,0.207,NA,NA,NA,10.7,NA,-4.3,3.3,-1,-0.021
