,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1975-76,23,LAL,NBA,,11,,,,,,7,8,,,,,,,,,25,
1976-77,24,LAL,NBA,,8,,,,,,6,8,,,,,,,,,19,
1977-78,25,LAL,NBA,,9,,,,,,6,8,,,,,,,,,22,
1978-79,26,LAL,NBA,,10,,,,,,4,5,,,,,,,,,22,
1979-80,27,TOT,NBA,,7,13,1,1,7,13,5,5,5,6,8,6,,,5,5,17,
1979-80,27,LAL,NBA,,7,9,0,1,7,9,4,4,3,6,8,3,,,5,5,15,
1979-80,27,CLE,NBA,,7,13,1,1,7,13,5,5,5,6,8,6,3,1,3,5,17,15.2
1980-81,28,CLE,NBA,,6,10,0,,6,,4,4,,,8,7,,,,,14,
1981-82,29,CLE,NBA,,3,5,0,1,3,5,2,2,3,5,5,2,2,0,3,5,6,7.8
Career,,,,,11,,,,,,7,8,,,,,,,,,25,
5 Seasons,,LAL,NBA,,11,,,,,,7,8,,,,,,,,,25,
3 Seasons,,CLE,NBA,,7,13,1,,7,,5,5,,,8,7,,,,,17,
