Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,LAL,NBA,SF,76,NA,1838,6.1,13.9,0.438,NA,NA,NA,6.1,13.9,0.438,2,2.7,0.748,2.3,4.2,6.5,2.2,1,0.3,NA,3.6,14.2
1976-77,24,LAL,NBA,PF,82,NA,1782,5.3,11.5,0.46,NA,NA,NA,5.3,11.5,0.46,1.5,2.1,0.716,2.1,5,7.1,2.7,1.2,0.4,NA,3.4,12.1
1977-78,25,LAL,NBA,PF,79,NA,1945,5,10.7,0.472,NA,NA,NA,5,10.7,0.472,1.3,1.7,0.756,2,4.6,6.5,2.6,1.3,0.9,1.6,3.9,11.3
1978-79,26,LAL,NBA,PF,79,NA,1540,5.3,10.5,0.507,NA,NA,NA,5.3,10.5,0.507,1.7,2.1,0.809,1.9,4.3,6.3,2.4,1.2,0.6,2.2,4.1,12.3
1979-80,27,TOT,NBA,SF,73,NA,999,4.7,9.9,0.478,0,0.1,0.333,4.7,9.8,0.48,1.6,1.9,0.849,1.6,5.1,6.7,2.3,0.8,0.8,1.8,4.7,11.1
1979-80,27,LAL,NBA,SF,52,NA,580,4.1,8.1,0.508,0,0.1,0,4.1,8,0.512,1.4,1.7,0.821,1.4,4.7,6.1,2.2,0.7,0.9,1.9,5.3,9.6
1979-80,27,CLE,NBA,SF,21,NA,419,5.6,12.4,0.451,0.1,0.2,0.5,5.5,12.2,0.451,1.9,2.1,0.88,1.8,5.7,7.5,2.5,0.9,0.5,1.8,3.9,13.1
1980-81,28,CLE,NBA,SF,64,NA,996,3.6,8.1,0.446,0,0.1,0,3.6,8,0.452,0.8,0.9,0.917,2.7,3.3,5.9,3,0.5,0.4,1.8,3.6,8
1981-82,29,CLE,NBA,SF,21,1,201,1.6,4.3,0.375,0,0.2,0,1.6,4.1,0.391,0.9,1.1,0.833,2.5,3.8,6.3,2,1.4,0,2.7,5.4,4.1
Career,NA,,NBA,,474,1,9301,5.1,10.9,0.464,0,0.1,0.143,5.1,10.9,0.465,1.5,1.9,0.773,2.1,4.4,6.5,2.5,1.1,0.5,1.9,3.9,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,368,NA,7685,5.3,11.4,0.468,0,0.1,0,5.3,11.4,0.468,1.6,2.1,0.759,2,4.5,6.6,2.4,1.1,0.6,1.9,3.9,12.3
3 seasons,NA,CLE,NBA,,106,1,1616,3.9,8.7,0.444,0,0.1,0.167,3.9,8.6,0.448,1.1,1.2,0.891,2.4,3.9,6.4,2.8,0.8,0.4,1.9,3.9,8.9
