,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,19,POR,NBA,SF,61,1070,,33%,55%,11%,,-15.1,-5.6,17,13,21,7,24,8,77,4,15
2006-07,20,POR,NBA,SF,82,1759,,3%,93%,4%,,-6.1,-2.0,25,23,52,7,46,11,118,7,16
2007-08,21,POR,NBA,SF,75,2132,,8%,91%,1%,,-2.7,-2.9,27,27,64,9,64,13,199,7,19
2008-09,22,POR,NBA,SF,1,5,,,100%,,,-50.0,-56.4,0,0,0,0,0,0,0,0,0
2009-10,23,POR,NBA,SF,82,2005,,,92%,8%,,+3.0,-1.9,22,16,70,6,65,10,143,7,32
2010-11,24,MIN,NBA,SF,46,1094,,11%,83%,6%,,-11.6,-6.3,26,14,39,10,57,10,117,13,20
2011-12,25,MIN,NBA,SF,47,1140,,31%,69%,,,-3.0,-1.5,17,14,42,9,29,9,93,5,17
2012-13,26,WAS,NBA,SF,76,2200,,17%,81%,2%,,-1.2,+3.8,33,21,71,11,91,12,322,18,34
2013-14,27,WAS,NBA,SF,78,2157,,44%,56%,1%,,0.0,-2.8,27,13,74,7,57,11,218,17,11
2014-15,28,WAS,NBA,SF,32,352,,6%,90%,4%,,-19.8,-22.7,12,8,10,0,25,1,34,0,2
Career,,,NBA,,580,13914,,17%,79%,4%,,-3.8,-2.4,206,149,443,66,458,85,1321,78,166
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,301,6971,,8%,86%,5%,,-3.9,-2.8,91,79,207,29,199,42,537,25,82
3 seasons,,WAS,NBA,,186,4709,,28%,70%,2%,,-2.1,-1.2,72,42,155,18,173,24,574,35,47
2 seasons,,MIN,NBA,,93,2234,,21%,76%,3%,,-7.2,-3.9,43,28,81,19,86,19,210,18,37
