,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,19,POR,NBA,40:43,10,17,4,8,7,11,9,10,3,6,8,3,4,2,5,5,24,17.6
2006-07,20,POR,NBA,45:09,7,13,5,8,5,11,7,7,3,7,8,4,4,2,4,4,22,19.2
2007-08,21,POR,NBA,40:13,9,20,6,9,6,11,7,8,3,8,10,4,3,4,4,5,26,22.2
2008-09,22,POR,NBA,5:15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7
2009-10,23,POR,NBA,48:00,9,19,7,13,5,9,7,9,3,11,13,4,4,3,3,6,28,26.6
2010-11,24,MIN,NBA,39:33,8,15,4,7,6,10,8,10,4,6,9,3,3,2,6,5,22,16.8
2011-12,25,MIN,NBA,40:43,7,15,4,9,4,9,5,5,5,8,10,6,2,2,3,5,21,20.2
2012-13,26,WAS,NBA,43:33,10,18,7,11,6,11,10,12,4,9,10,6,4,1,4,5,34,28.1
2013-14,27,WAS,NBA,42:56,9,16,6,11,5,10,7,7,3,9,10,7,4,2,4,6,30,29.4
2014-15,28,WAS,NBA,35:35,5,9,3,5,2,4,7,8,1,5,6,3,2,1,2,3,20,17.0
Career,,,,48:00,10,20,7,13,7,11,10,12,5,11,13,7,4,4,6,6,34,29.4
5 Seasons,,POR,NBA,48:00,10,20,7,13,7,11,9,10,3,11,13,4,4,4,5,6,28,26.6
3 Seasons,,WAS,NBA,43:33,10,18,7,11,6,11,10,12,4,9,10,7,4,2,4,6,34,29.4
2 Seasons,,MIN,NBA,40:43,8,15,4,9,6,10,8,10,5,8,10,6,3,2,6,5,22,20.2
