Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,23,DEN,NBA,C,8,NA,20.4,2.6,5.4,0.488,0,0,NA,2.6,5.4,0.488,0.488,1.9,1.9,1,1.4,3.6,5,1.8,0.3,0.6,2.1,3.1,7.1
1983-84,24,DEN,NBA,C,5,NA,16.2,2.2,3.6,0.611,0,0,NA,2.2,3.6,0.611,0.611,1.2,1.6,0.75,0.6,4.2,4.8,0.8,0.8,0.6,1.4,4,5.6
1984-85,25,DEN,NBA,C,9,0,13.1,1.2,2.9,0.423,0,0,NA,1.2,2.9,0.423,0.423,1.6,2.2,0.7,0.9,2.4,3.3,1.3,0.3,0.4,0.6,2.4,4
1985-86,26,DEN,NBA,C,10,6,29.5,4.6,8.6,0.535,0,0,NA,4.6,8.6,0.535,0.535,2.4,3,0.8,3.4,4.8,8.2,0.9,0.4,1.7,2.1,3.7,11.6
1986-87,27,DEN,NBA,C,3,0,25,4,5.7,0.706,0,0,NA,4,5.7,0.706,0.706,2,3,0.667,2,3.7,5.7,0.7,0.3,0.7,1,3.3,10
1987-88,28,DEN,NBA,PF,11,11,28.5,5,8,0.625,0,0,NA,5,8,0.625,0.625,6.4,7.5,0.843,2.7,4.5,7.2,1.6,0.3,0.9,2.2,4.2,16.4
1988-89,29,DEN,NBA,C,2,0,18,0.5,3.5,0.143,0,0,NA,0.5,3.5,0.143,0.143,3,4,0.75,1,4.5,5.5,0.5,0.5,0.5,0.5,2,4
1990-91,31,MIL,NBA,C,3,3,23.7,3,7.7,0.391,0,0.3,0,3,7.3,0.409,0.391,3.3,3.7,0.909,1.3,2.7,4,1,1,0.3,2,2.7,9.3
1994-95,35,PHO,NBA,C,10,0,14.6,1.1,2.9,0.379,0,0.1,0,1.1,2.8,0.393,0.379,0.7,0.8,0.875,0.4,1.6,2,0.8,0.3,0.3,0.8,3.8,2.9
1995-96,36,MIA,NBA,C,2,0,8.5,1.5,2,0.75,0,0,NA,1.5,2,0.75,0.75,0.5,1,0.5,1,1,2,0,0,0,1,0.5,3.5
1996-97,37,ORL,NBA,PF,5,2,18.4,1.8,4.6,0.391,0,0,NA,1.8,4.6,0.391,0.391,0.8,0.8,1,0.8,1.6,2.4,1,0.4,0.2,0.8,3.2,4.4
1998-99,39,ORL,NBA,C,1,0,8,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,69,22,20.5,2.7,5.3,0.518,0,0,0,2.7,5.3,0.521,0.518,2.4,2.9,0.823,1.6,3.2,4.8,1.1,0.4,0.7,1.4,3.3,7.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,DEN,NBA,,48,17,22.5,3.3,5.9,0.551,0,0,NA,3.3,5.9,0.551,0.551,2.9,3.6,0.815,2,3.9,5.9,1.3,0.4,0.9,1.6,3.4,9.5
1 season,NA,PHO,NBA,,10,0,14.6,1.1,2.9,0.379,0,0.1,0,1.1,2.8,0.393,0.379,0.7,0.8,0.875,0.4,1.6,2,0.8,0.3,0.3,0.8,3.8,2.9
2 seasons,NA,ORL,NBA,,6,2,16.7,1.5,4,0.375,0,0,NA,1.5,4,0.375,0.375,0.7,0.7,1,0.7,1.3,2,0.8,0.3,0.2,0.7,2.7,3.7
1 season,NA,MIL,NBA,,3,3,23.7,3,7.7,0.391,0,0.3,0,3,7.3,0.409,0.391,3.3,3.7,0.909,1.3,2.7,4,1,1,0.3,2,2.7,9.3
1 season,NA,MIA,NBA,,2,0,8.5,1.5,2,0.75,0,0,NA,1.5,2,0.75,0.75,0.5,1,0.5,1,1,2,0,0,0,1,0.5,3.5
