Season,Team,Lg,Salary
1997-98,Phoenix Suns,NBA,"$50,000"
1998-99,New Jersey Nets,NBA,"$350,000"
2000-01,Vancouver Grizzlies,NBA,"$498,500"
Career,(may be incomplete),,"$898,500"
