,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1991-92,19,ARKANSAS,27,264,33,97,11,35,29,39,,29,31,,,,,106,.340,.314,.744,9.8,3.9,1.1,1.1
1992-93,20,ARKANSAS,30,495,76,177,21,73,52,77,,58,48,,,,,225,.429,.288,.675,16.5,7.5,1.9,1.6
1993-94,21,ARKANSAS,31,669,81,199,38,108,52,69,,87,59,,,,,252,.407,.352,.754,21.6,8.1,2.8,1.9
1994-95,22,ARKANSAS,37,1093,139,302,55,139,91,119,,113,90,,,,,424,.460,.396,.765,29.5,11.5,3.1,2.4
Career,,,125,2521,329,775,125,355,224,304,,287,228,,,,,1007,.425,.352,.737,20.2,8.1,2.3,1.8
