Season,Team,Lg,Salary
1998-99,Dallas Mavericks,NBA,"$287,500"
1999-00,Dallas Mavericks,NBA,"$385,000"
2000-01,Indiana Pacers,NBA,"$498,500"
2000-01,Utah Jazz,NBA,"$498,500"
2001-02,Indiana Pacers,NBA,"$565,850"
2002-03,Boston Celtics,NBA,"$637,435"
2003-04,Cleveland Cavaliers,NBA,"$751,159"
2004-05,New York Knicks,NBA,"$870,046"
Career,(may be incomplete),,"$4,493,990"
