Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,SDC,NBA,PF,81,58,2682,7.4,14.2,0.525,0,0,0,7.4,14.1,0.526,3.8,6.1,0.62,2.8,4.7,7.5,2,0.8,0.6,3,4.6,18.7
1982-83,23,SDC,NBA,PF,79,79,2665,7,14.8,0.472,0,0.1,0,7,14.7,0.476,4.8,6.6,0.723,2.9,4.1,7,2.6,1.1,0.8,3.2,4.5,18.8
1983-84,24,SEA,NBA,PF,82,44,2570,7.8,15.5,0.499,0,0.2,0,7.8,15.4,0.505,5.3,6.6,0.8,3.1,4.4,7.5,1.9,0.7,0.7,2.7,4.3,20.8
1984-85,25,SEA,NBA,PF,81,60,2923,7.7,16,0.483,0.1,0.3,0.273,7.7,15.8,0.487,5.9,7,0.832,2,5.1,7.1,2.6,0.9,0.7,3.2,3.8,21.4
1985-86,26,SEA,NBA,PF,66,26,2019,7.7,16.5,0.466,0.2,0.9,0.271,7.5,15.7,0.476,6.2,7.4,0.836,2.2,5.4,7.7,2.4,1,0.7,3.5,4.4,21.8
1986-87,27,SEA,NBA,PF,82,82,3018,7.9,17.2,0.456,0.6,1.7,0.372,7.2,15.5,0.466,6.4,7.5,0.849,1.9,4.6,6.5,2.9,1,0.6,3.2,3.7,22.8
1987-88,28,SEA,NBA,PF,82,82,2680,8.2,18.3,0.448,0.4,1.5,0.303,7.8,16.9,0.461,5.6,7,0.807,1.8,4.8,6.6,2.8,1.2,0.7,2.8,4,22.5
1988-89,29,PHO,NBA,PF,81,81,3002,9.3,19.7,0.471,0.3,1,0.326,8.9,18.7,0.479,6.1,7.2,0.851,1.7,6.5,8.2,2.8,1,0.7,2.8,3.2,25
1989-90,30,PHO,NBA,PF,81,81,3046,9.6,19.1,0.501,0.3,1,0.279,9.3,18.1,0.513,6.6,7.6,0.861,1.4,5.3,6.7,2.2,1,0.6,2.6,3.1,26
1990-91,31,PHO,NBA,PF,76,75,2475,8.1,18.5,0.437,0.3,1.1,0.274,7.8,17.4,0.447,5.5,6.7,0.826,1.5,5.6,7.1,2.8,0.9,0.8,2.6,3.4,22
1991-92,32,PHO,NBA,PF,69,66,1948,7.9,18.3,0.431,0.3,0.9,0.367,7.5,17.4,0.434,4.8,5.7,0.83,1.6,5.8,7.4,2.6,1.1,0.7,1.9,3.6,20.8
1992-93,33,PHO,NBA,PF,73,0,1723,6.7,15,0.447,0.2,0.6,0.393,6.5,14.4,0.449,5,6,0.837,2,5.2,7.2,2.1,0.9,0.5,1.9,4.4,18.6
1993-94,34,UTA,NBA,PF,80,0,1838,6.4,14.7,0.44,0.3,0.9,0.311,6.2,13.8,0.448,4.3,5.5,0.786,1.7,4.7,6.4,1.5,0.8,0.6,1.7,4.5,17.5
1994-95,35,UTA,NBA,PF,81,4,1240,5.7,12.4,0.457,0.1,0.7,0.167,5.5,11.7,0.474,3.2,3.9,0.807,1.9,4.3,6.2,2.1,0.7,0.9,1.5,5,14.6
1996-97,37,CHH,NBA,PF,12,5,83,3,13.4,0.226,0.9,1.3,0.667,2.2,12.1,0.179,1.3,1.7,0.75,1.3,4.8,6.1,1.7,0.4,0,3.9,6.1,8.2
1997-98,38,PHI,NBA,PF,1,0,10,7.2,7.2,1,0,0,NA,7.2,7.2,1,7.2,7.2,1,0,7.2,7.2,0,7.2,0,3.6,7.2,21.6
Career,NA,,NBA,,1107,743,33922,7.8,16.7,0.468,0.2,0.8,0.307,7.6,15.9,0.476,5.4,6.7,0.807,2.1,5.1,7.1,2.4,0.9,0.7,2.7,4,21.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SEA,NBA,,393,294,13210,7.9,16.8,0.469,0.3,0.9,0.315,7.6,15.8,0.478,5.9,7.1,0.826,2.2,4.8,7,2.5,0.9,0.7,3.1,4,21.9
5 seasons,NA,PHO,NBA,,380,303,12194,8.5,18.4,0.463,0.3,1,0.314,8.2,17.5,0.471,5.7,6.8,0.844,1.6,5.7,7.4,2.5,1,0.6,2.4,3.5,23.1
2 seasons,NA,UTA,NBA,,161,4,3078,6.1,13.7,0.446,0.2,0.8,0.261,5.9,12.9,0.458,3.9,4.9,0.793,1.8,4.5,6.3,1.8,0.8,0.7,1.6,4.7,16.3
2 seasons,NA,SDC,NBA,,160,137,5347,7.2,14.5,0.498,0,0.1,0,7.2,14.4,0.5,4.3,6.4,0.673,2.9,4.4,7.3,2.3,0.9,0.7,3.1,4.5,18.7
1 season,NA,CHH,NBA,,12,5,83,3,13.4,0.226,0.9,1.3,0.667,2.2,12.1,0.179,1.3,1.7,0.75,1.3,4.8,6.1,1.7,0.4,0,3.9,6.1,8.2
1 season,NA,PHI,NBA,,1,0,10,7.2,7.2,1,0,0,NA,7.2,7.2,1,7.2,7.2,1,0,7.2,7.2,0,7.2,0,3.6,7.2,21.6
