,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,22,PHO,NBA,,5,10,0,1,5,10,4,6,5,7,8,1,2,3,2,5,12,11.5
1997-98,24,LAL,NBA,35:18,10,15,1,1,10,15,3,6,8,8,14,4,4,3,4,5,21,21.6
1998-99,25,CHI,NBA,11:23,1,3,0,0,1,3,2,2,1,2,3,0,1,0,1,4,4,2.0
1999-00,26,LAC,NBA,3:22,0,3,0,0,0,3,0,0,1,1,2,0,0,0,0,1,0,-1.5
Career,,,,35:18,10,15,1,1,10,15,4,6,8,8,14,4,4,3,4,5,21,21.6
1 Season,,LAL,NBA,35:18,10,15,1,1,10,15,3,6,8,8,14,4,4,3,4,5,21,21.6
1 Season,,PHO,NBA,,5,10,0,1,5,10,4,6,5,7,8,1,2,3,2,5,12,11.5
1 Season,,CHI,NBA,11:23,1,3,0,0,1,3,2,2,1,2,3,0,1,0,1,4,4,2.0
1 Season,,LAC,NBA,3:22,0,3,0,0,0,3,0,0,1,1,2,0,0,0,0,1,0,-1.5
