Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,ATL,NBA,PG,26,NA,218,41,90,0.456,24,31,0.774,16,37,29,106
Career,NA,,NBA,,26,NA,218,41,90,0.456,24,31,0.774,16,37,29,106
