Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,24,CLE,NBA,PG,81,NA,1642,6.6,15.3,0.433,NA,NA,NA,6.6,15.3,0.433,2.6,3.7,0.699,1.8,4.7,6.5,6.4,1.7,0.5,NA,4.3,15.9,NA,NA,101
1974-75,25,CLE,NBA,PG,74,NA,2691,6.6,13.6,0.48,NA,NA,NA,6.6,13.6,0.48,2.6,3.2,0.796,1.7,4.1,5.8,6.8,1.5,0.4,NA,3.4,15.7,NA,NA,100
1975-76,26,CLE,NBA,PG,82,NA,2835,6.9,14.8,0.466,NA,NA,NA,6.9,14.8,0.466,2.9,3.6,0.798,2.1,3.8,5.9,7.1,2.1,0.3,NA,3.6,16.7,NA,NA,98
1976-77,27,CLE,NBA,PG,60,NA,2045,5.9,13.7,0.434,NA,NA,NA,5.9,13.7,0.434,2.6,3.4,0.757,2.3,4,6.3,7.1,1.5,0.5,NA,2.9,14.5,NA,NA,101
1977-78,28,NYK,NBA,PG,79,NA,2009,4.7,9.8,0.48,NA,NA,NA,4.7,9.8,0.48,1.8,2.2,0.786,1.5,3.1,4.6,6.2,1.5,0.4,2.5,3.1,11.1,NA,104,105
1978-79,29,NYK,NBA,PG,79,NA,2390,6,12.6,0.473,NA,NA,NA,6,12.6,0.473,2.5,3.3,0.76,1.2,3.1,4.3,7.2,1.4,0.2,2.7,2.8,14.4,NA,106,108
1979-80,30,TOT,NBA,PG,79,NA,1789,5.6,11.7,0.476,0.2,0.8,0.226,5.4,10.9,0.494,2.2,2.9,0.743,1.4,2.6,4,7.5,1.5,0.3,2.8,3.5,13.5,NA,105,109
1979-80,30,NYK,NBA,PG,22,NA,254,5.3,12.2,0.435,0.5,1.4,0.375,4.8,10.8,0.443,2.1,2.7,0.8,1.8,1.6,3.4,7.1,2.3,0.4,3,2.3,13.3,NA,103,110
1979-80,30,WSB,NBA,PG,57,NA,1535,5.6,11.6,0.483,0.1,0.7,0.174,5.5,10.9,0.503,2.2,3,0.735,1.3,2.7,4.1,7.6,1.3,0.3,2.8,3.7,13.5,NA,106,109
Career,NA,,NBA,,534,NA,15401,6.1,13.1,0.46,0.2,0.8,0.226,6.1,13,0.462,2.5,3.2,0.765,1.7,3.6,5.4,6.9,1.6,0.4,1.1,3.3,14.6,NA,105,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CLE,NBA,,297,NA,9213,6.5,14.3,0.456,NA,NA,NA,6.5,14.3,0.456,2.7,3.5,0.766,2,4.1,6.1,6.9,1.7,0.4,NA,3.5,15.7,NA,NA,100
3 seasons,NA,NYK,NBA,,180,NA,4653,5.4,11.3,0.474,0.5,1.4,0.375,5.3,11.2,0.474,2.1,2.8,0.772,1.4,3,4.4,6.7,1.5,0.3,2.6,2.9,12.9,NA,105,107
1 season,NA,WSB,NBA,,57,NA,1535,5.6,11.6,0.483,0.1,0.7,0.174,5.5,10.9,0.503,2.2,3,0.735,1.3,2.7,4.1,7.6,1.3,0.3,2.8,3.7,13.5,NA,106,109
1 season,NA,LAL,NBA,,0,NA,0,NA,NA,0.35,NA,NA,NA,NA,NA,0.35,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
