,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,20,MIN,NBA,C,1,4,.500,7.0,1.000,.000,.500,.500,.000,.000,.500,,.000,1.000,,,1.000,.000,0,,,,0,0
2018-19,21,PHI,NBA,C,3,21,.286,9.6,.714,.571,.000,.143,.000,.286,.400,.500,,.000,,.000,1.000,.143,1,,.000,,0,0
2019-20,22,OKC,NBA,C,5,24,.400,13.5,.600,.200,.300,.000,.100,.400,.500,.500,.667,,.000,.250,1.000,.100,1,1.000,.500,.000,0,0
Career,,,NBA,,9,49,.368,11.4,.684,.316,.211,.105,.053,.316,.462,.500,.500,.500,.000,.167,1.000,.105,2,1.000,.333,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,OKC,NBA,,5,24,.400,13.5,.600,.200,.300,.000,.100,.400,.500,.500,.667,,.000,.250,1.000,.100,1,1.000,.500,.000,0,0
1 season,,PHI,NBA,,3,21,.286,9.6,.714,.571,.000,.143,.000,.286,.400,.500,,.000,,.000,1.000,.143,1,,.000,,0,0
1 season,,MIN,NBA,,1,4,.500,7.0,1.000,.000,.500,.500,.000,.000,.500,,.000,1.000,,,1.000,.000,0,,,,0,0
