,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,20,MIN,NBA,C,1,4,,,,100%,,+43.3,+40.9,0,0,0,0,0,0,0,0,0
2018-19,21,PHI,NBA,C,3,21,,,,,100%,-11.6,-14.6,0,0,3,0,1,0,7,0,0
2019-20,22,OKC,NBA,C,5,24,,,,,100%,-31.5,-33.9,0,1,2,1,0,0,4,0,0
Career,,,NBA,,9,49,,,,8%,92%,-16.9,-19.5,0,1,5,1,1,0,11,0,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,OKC,NBA,,5,24,,,,,100%,-31.5,-33.9,0,1,2,1,0,0,4,0,0
1 season,,PHI,NBA,,3,21,,,,,100%,-11.6,-14.6,0,0,3,0,1,0,7,0,0
1 season,,MIN,NBA,,1,4,,,,100%,,+43.3,+40.9,0,0,0,0,0,0,0,0,0
