,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,20,MIDLANDCC,13,311,56,105,0,1,36,55,,76,12,,,,,148,.533,.000,.655,23.9,11.4,5.8,0.9
Career,,,13,311,56,105,0,1,36,55,,76,12,,,,,148,.533,.000,.655,23.9,11.4,5.8,0.9
