Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1977-78,22,SEA,NBA,SG,48,404,11.9,0.457,NA,0.059,3.4,5.8,4.5,15.7,2.4,0,13.9,23,NA,0,0.5,0.5,0.054,NA,-2.4,0.1,-2.3,0
1978-79,23,SEA,NBA,SG,55,463,12.3,0.504,NA,0.109,2.9,7.3,5.1,13.5,1.4,0.5,12.6,21.4,NA,0.3,0.5,0.9,0.089,NA,-2,0.1,-1.9,0
1979-80,24,IND,NBA,SG,74,1135,13,0.501,0.389,0.057,3.1,5.5,4.3,12.6,1.9,0.4,7.9,19.4,NA,1.4,0.6,2,0.085,NA,0.4,-1.2,-0.8,0.3
1980-81,25,TOT,NBA,SG,41,714,14.2,0.51,0.459,0.062,3.7,7,5.3,15.3,0.9,0.2,5.9,21.1,NA,1.4,0,1.4,0.097,NA,2.1,-1.6,0.5,0.4
1980-81,25,DAL,NBA,SG,17,280,11.6,0.467,0.282,0.092,4.3,5.9,5.1,10.7,0.9,0,6.9,23.7,NA,0.1,0,0,0.007,NA,-1,-2.4,-3.3,-0.1
1980-81,25,GSW,NBA,SG,24,434,16,0.541,0.586,0.04,3.3,7.8,5.5,18.2,0.9,0.3,5.2,19.4,NA,1.3,0.1,1.4,0.156,NA,4.1,-1.2,2.9,0.5
1981-82,26,GSW,NBA,SG,68,787,13.4,0.49,0.56,0.097,1.8,5.6,3.7,17.9,1.8,0.2,8.3,22.2,NA,1.1,0.5,1.6,0.098,NA,1,-0.8,0.1,0.4
1982-83,27,GSW,NBA,SG,6,139,7.5,0.443,0.205,0,2.3,6.4,4.3,19.4,0.7,0,17,15,NA,0,0,0,-0.008,NA,-2.7,-1.2,-3.8,-0.1
Career,NA,,NBA,,292,3642,12.9,0.494,0.341,0.072,2.9,6.1,4.5,15,1.6,0.3,9.3,20.8,NA,4.2,2.1,6.4,0.084,NA,0.1,-0.9,-0.8,1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,103,867,12.1,0.481,NA,0.084,3.1,6.6,4.8,14.5,1.9,0.2,13.3,22.2,NA,0.3,1,1.3,0.072,NA,-2.2,0.1,-2.1,0
3 seasons,NA,GSW,NBA,,98,1360,13.6,0.502,0.543,0.072,2.3,6.4,4.3,18.1,1.4,0.2,8,20.6,NA,2.4,0.6,3,0.106,NA,1.6,-1,0.6,0.9
1 season,NA,IND,NBA,,74,1135,13,0.501,0.389,0.057,3.1,5.5,4.3,12.6,1.9,0.4,7.9,19.4,NA,1.4,0.6,2,0.085,NA,0.4,-1.2,-0.8,0.3
1 season,NA,DAL,NBA,,17,280,11.6,0.467,0.282,0.092,4.3,5.9,5.1,10.7,0.9,0,6.9,23.7,NA,0.1,0,0,0.007,NA,-1,-2.4,-3.3,-0.1
