,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1977-78,22,SEA,NBA,,7,,,,,,4,4,,,,,,,,,14,
1978-79,23,SEA,NBA,,8,,,,,,4,4,,,,,,,,,18,
1979-80,24,IND,NBA,,11,,4,,,,5,6,,,,,,,,,23,
1980-81,25,TOT,NBA,,9,,5,,,,4,6,,,,,,,,,23,
1980-81,25,DAL,NBA,,6,14,2,,5,,4,6,,,5,3,,,,4,15,
1980-81,25,GSW,NBA,,9,,5,,,,2,2,,,,,,,,,23,
1981-82,26,GSW,NBA,,8,,4,,,,3,3,,,,,,,,,20,
1982-83,27,GSW,NBA,,5,11,1,,5,,0,0,2,3,4,9,,0,,4,10,
Career,,,,,11,,,,,,5,6,,,,,,,,,23,
2 Seasons,,SEA,NBA,,8,,,,,,4,4,,,,,,,,,18,
3 Seasons,,GSW,NBA,,9,,5,,,,3,3,,,,,,,,,23,
1 Season,,IND,NBA,,11,,4,,,,5,6,,,,,,,,,23,
1 Season,,DAL,NBA,,6,14,2,,5,,4,6,,,5,3,,,,4,15,
