Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,29,NJN,NBA,C,1,0,19:00,2,3,0.667,0,0,NA,0,0,NA,3,10,1,0,0,0,2,4
Career,NA,,NBA,,1,0,19,2,3,0.667,0,0,NA,0,0,NA,3,10,1,0,0,0,2,4
