Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,PHI,NBA,PF,52,1,508,72,161,0.447,1,2,0.5,71,159,0.447,0.45,37,56,0.661,41,70,111,16,9,6,40,92,182
1991-92,23,PHI,NBA,PF,50,8,646,75,206,0.364,0,0,NA,75,206,0.364,0.364,56,88,0.636,62,83,145,12,20,20,44,110,206
1992-93,24,NJN,NBA,PF,12,2,139,21,46,0.457,0,0,NA,21,46,0.457,0.457,7,18,0.389,22,19,41,0,4,4,8,24,49
1993-94,25,NJN,NBA,PF,70,0,877,125,293,0.427,0,0,NA,125,293,0.427,0.427,72,119,0.605,109,154,263,26,17,36,35,140,322
1994-95,26,NJN,NBA,PF,75,6,982,149,323,0.461,0,5,0,149,318,0.469,0.461,65,122,0.533,179,246,425,35,26,33,59,160,363
1995-96,27,NJN,NBA,PF,80,6,1858,279,660,0.423,2,7,0.286,277,653,0.424,0.424,161,272,0.592,342,461,803,47,35,57,106,238,721
1996-97,28,NJN,NBA,PF,41,40,1432,221,540,0.409,0,4,0,221,536,0.412,0.409,108,183,0.59,242,311,553,51,24,36,82,158,550
1997-98,29,NJN,NBA,C,65,65,2343,321,645,0.498,0,4,0,321,641,0.501,0.498,195,293,0.666,443,440,883,67,45,49,95,236,837
1998-99,30,NJN,NBA,C,30,30,1020,97,218,0.445,0,2,0,97,216,0.449,0.445,48,85,0.565,147,213,360,33,24,60,46,126,242
Career,NA,,NBA,,475,158,9805,1360,3092,0.44,3,24,0.125,1357,3068,0.442,0.44,749,1236,0.606,1587,1997,3584,287,204,301,515,1284,3472
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NJN,NBA,,373,149,8651,1213,2725,0.445,2,22,0.091,1211,2703,0.448,0.446,656,1092,0.601,1484,1844,3328,259,175,275,431,1082,3084
2 seasons,NA,PHI,NBA,,102,9,1154,147,367,0.401,1,2,0.5,146,365,0.4,0.402,93,144,0.646,103,153,256,28,29,26,84,202,388
