,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,MMT,ABA,,7,,2,,,,9,11,,,,,,,,,20
1974-75,23,MMS,ABA,,9,,4,,,,6,7,,,,,,,,,25
Career,,,,,9,,4,,,,9,11,,,,,,,,,25
