,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,23,TOR,NBA,C,27,255,,,,13%,87%,+1.7,+3.5,3,3,28,1,12,0,5,2,13
2005-06,24,TOR,NBA,C,42,590,,,,56%,45%,-11.8,-9.7,4,6,60,8,28,9,16,7,19
2006-07,25,TOR,NBA,C,7,34,,,,,100%,-41.8,-43.4,0,1,1,0,4,0,4,2,2
Career,,,NBA,,76,879,,,,41%,59%,-9.0,-7.2,7,10,89,9,44,9,25,11,34
