,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1985-86,24,SAC,NBA,,2,5,0,0,2,5,3,4,3,3,5,1,1,1,2,3,7,7.5
1988-89,27,TOT,NBA,,3,6,0,1,3,5,6,7,3,8,11,1,0,1,4,5,12,7.6
1988-89,27,BOS,NBA,,3,6,0,1,3,5,6,7,3,8,11,1,0,1,4,5,12,7.6
1989-90,28,BOS,NBA,,4,5,0,1,4,5,3,4,1,6,6,1,1,1,2,4,11,7.8
1990-91,29,BOS,NBA,,3,3,0,0,3,3,0,0,2,3,5,1,0,0,1,4,6,6.7
1991-92,30,BOS,NBA,,6,10,0,1,6,10,2,2,5,6,11,1,0,1,2,4,12,10.9
1992-93,31,BOS,NBA,,1,2,0,0,1,2,0,0,0,2,2,0,0,1,0,2,2,1.7
1993-94,32,PHO,NBA,,6,12,0,0,6,12,3,4,3,5,5,1,1,1,1,4,15,10.7
1994-95,33,PHO,NBA,,6,10,1,1,6,10,0,0,2,6,8,3,2,1,2,5,12,11.7
1995-96,34,PHO,NBA,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0.3
1998-99,37,PHO,NBA,5:12,1,2,0,0,1,2,0,0,0,1,1,0,1,1,0,1,2,2.6
Career,,,,5:12,6,12,1,1,6,12,6,7,5,8,11,3,2,1,4,5,15,11.7
5 Seasons,,BOS,NBA,,6,10,0,1,6,10,6,7,5,8,11,1,1,1,4,5,12,10.9
4 Seasons,,PHO,NBA,5:12,6,12,1,1,6,12,3,4,3,6,8,3,2,1,2,5,15,11.7
1 Season,,SAC,NBA,,2,5,0,0,2,5,3,4,3,3,5,1,1,1,2,3,7,7.5
