,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,18,SOUTHERNU,23,158,26,53,3,7,30,42,,41,8,6,2,13,13,85,.491,.429,.714,6.9,3.7,1.8,0.3
1988-89,19,SOUTHERNU,31,923,166,385,44,128,44,60,,142,55,56,3,49,52,420,.431,.344,.733,29.8,13.5,4.6,1.8
1989-90,20,SOUTHERNU,31,937,232,574,112,300,46,70,,132,89,66,9,57,,622,.404,.373,.657,30.2,20.1,4.3,2.9
1990-91,21,SOUTHERNU,28,986,260,641,123,353,152,211,,132,52,90,13,63,,795,.406,.348,.720,35.2,28.4,4.7,1.9
Career,,,113,3004,684,1653,282,788,272,383,,447,204,218,27,182,65,1922,.414,.358,.710,26.6,17.0,4.0,1.8
