,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,22,CLE,NBA,,2,4,0,1,2,4,2,2,1,2,2,2,1,0,1,1,4,3.4
1992-93,23,CLE,NBA,,1,2,0,0,1,2,2,2,0,0,0,0,0,0,1,0,4,3.7
1993-94,24,CLE,NBA,,5,11,1,1,5,11,1,2,2,5,7,4,2,0,2,4,11,6.9
1994-95,25,CLE,NBA,,8,15,3,5,6,10,9,10,1,3,4,2,4,0,4,3,21,18.2
1995-96,26,CLE,NBA,,5,13,1,4,4,11,1,3,3,4,6,4,1,1,2,3,11,8.0
1997-98,28,CHH,NBA,38:13,5,10,2,5,4,9,1,3,2,5,7,4,3,1,3,5,11,8.0
Career,,,,38:13,8,15,3,5,6,11,9,10,3,5,7,4,4,1,4,5,21,18.2
5 Seasons,,CLE,NBA,,8,15,3,5,6,11,9,10,3,5,7,4,4,1,4,4,21,18.2
1 Season,,CHH,NBA,38:13,5,10,2,5,4,9,1,3,2,5,7,4,3,1,3,5,11,8.0
