,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,TOR,NBA,C,3,10,,,,,100%,-5.0,-7.6,0,0,1,0,1,0,0,0,0
2001-02,26,TOR,NBA,C,5,46,,,,,100%,-6.0,-5.5,0,1,1,0,5,0,0,1,1
2002-03,27,TOR,NBA,C,22,364,,,,,100%,-3.7,+3.3,2,9,27,3,22,0,17,5,8
2003-04,28,TOT,NBA,C,28,366,,,,11%,89%,-3.8,-4.1,4,7,27,3,23,0,0,3,12
2003-04,28,DAL,NBA,C,3,7,,,,,100%,+54.5,+49.8,1,0,1,0,0,0,0,0,0
2003-04,28,ATL,NBA,C,25,359,,,,11%,89%,-4.8,0.0,3,7,26,3,23,0,0,3,12
2004-05,29,LAC,NBA,C,11,72,,,,17%,83%,-18.5,-18.0,0,0,9,0,4,0,2,1,3
Career,,,NBA,,69,858,,,,6%,94%,-5.1,-2.2,6,17,65,6,55,0,19,10,24
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,30,420,,,,,100%,-4.0,+2.0,2,10,29,3,28,0,17,6,9
1 season,,ATL,NBA,,25,359,,,,11%,89%,-4.8,0.0,3,7,26,3,23,0,0,3,12
1 season,,LAC,NBA,,11,72,,,,17%,83%,-18.5,-18.0,0,0,9,0,4,0,2,1,3
1 season,,DAL,NBA,,3,7,,,,,100%,+54.5,+49.8,1,0,1,0,0,0,0,0,0
