Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,25,TOR,NBA,C,3,0,10,3.6,14.4,0.25,0,0,NA,3.6,14.4,0.25,7.2,7.2,1,3.6,3.6,7.2,0,0,0,0,10.8,14.4
2001-02,26,TOR,NBA,C,5,0,46,4.7,7.8,0.6,0,0,NA,4.7,7.8,0.6,6.3,7.8,0.8,4.7,3.9,8.6,0,0,1.6,0.8,4.7,15.7
2002-03,27,TOR,NBA,C,22,8,364,4.3,9.5,0.448,0,0,NA,4.3,9.5,0.448,3.4,4.6,0.723,2.9,5.2,8.1,0.7,0.8,3.2,2.1,5.7,11.9
2003-04,28,TOT,NBA,C,28,1,366,2.7,6.8,0.391,0,0,NA,2.7,6.8,0.391,4.3,5.8,0.746,4.2,6.8,11,0,0.8,2.5,1.8,5.8,9.6
2003-04,28,DAL,NBA,C,3,0,7,0,5.1,0,0,0,NA,0,5.1,0,0,0,NA,0,5.1,5.1,0,0,5.1,5.1,5.1,0
2003-04,28,ATL,NBA,C,25,1,359,2.7,6.8,0.397,0,0,NA,2.7,6.8,0.397,4.4,5.9,0.746,4.3,6.8,11.1,0,0.8,2.4,1.7,5.8,9.8
2004-05,29,LAC,NBA,C,11,0,72,4,10,0.4,0,0.5,0,4,9.5,0.421,2,3.5,0.571,4.5,4.5,9,0.5,0.5,2.5,0,10,10
Career,NA,,NBA,,69,9,858,3.6,8.3,0.427,0,0,0,3.6,8.3,0.429,3.9,5.2,0.736,3.7,5.7,9.4,0.3,0.7,2.7,1.7,6.1,11
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,TOR,NBA,,30,8,420,4.3,9.4,0.455,0,0,NA,4.3,9.4,0.455,3.8,5.1,0.746,3.1,5.1,8.1,0.6,0.7,2.9,1.9,5.7,12.3
1 season,NA,ATL,NBA,,25,1,359,2.7,6.8,0.397,0,0,NA,2.7,6.8,0.397,4.4,5.9,0.746,4.3,6.8,11.1,0,0.8,2.4,1.7,5.8,9.8
1 season,NA,LAC,NBA,,11,0,72,4,10,0.4,0,0.5,0,4,9.5,0.421,2,3.5,0.571,4.5,4.5,9,0.5,0.5,2.5,0,10,10
1 season,NA,DAL,NBA,,3,0,7,0,5.1,0,0,0,NA,0,5.1,0,0,0,NA,0,5.1,5.1,0,0,5.1,5.1,5.1,0
